"가뭄","누적강수량","가조시간","평균기온","저수량","댐","총저수량"
"정상",673.8,13.9,28.2,6.87,"평림",10.26
"정상",606.9,13.9,25.9,200.09,"섬진강",466
"정상",787.4,14,25.8,83.66,"영주",181.1
"정상",935.6,13.9,27.8,136.35,"장흥",191
"정상",711.9,13.9,25.5,505.24,"용담",815
"정상",588.7,14,26.8,10.93,"보현산",22.11
"정상",588.7,14,26.8,72.02,"영천",103.21
"정상",708.1,14.1,27.5,1647.53,"소양강",2900
"정상",577.6,14,26.5,881.03,"안동",1248
"정상",577.6,14,26.5,300.36,"임하",595
"정상",617.7,14.1,26.2,52.71,"횡성",86.9
"정상",821.6,14,26.7,1607.11,"충주",2750
"정상",464.2,14,25.5,35.56,"보령",116.9
"정상",1359.5,13.9,28.1,8.95,"구천",10.02
"정상",1359.5,13.9,28.1,3.93,"연초",5.22
"정상",721.9,13.9,28.3,52.59,"밀양",73.6
"정상",844.2,13.9,28.9,102.32,"남강",309.2
"정상",604.7,13.9,27.9,360.64,"합천",790
"정상",1106.4,12.9,21.8,106.78,"남강",309.2
"정상",952,12.9,22.5,60.33,"밀양",73.6
"정상",872.5,12.9,21.4,433.72,"합천",790
"정상",1020.9,12.9,20.6,569.69,"용담",815
"정상",989.8,12.9,21.6,8.49,"평림",10.26
"정상",730.9,12.9,21,957.12,"안동",1248
"정상",730.9,12.9,21,372.03,"임하",595
"정상",859.9,12.9,21.1,16.01,"보현산",22.11
"정상",859.9,12.9,21.1,80.3,"영천",103.21
"약한가뭄",658.5,12.9,22.2,52.8,"횡성",86.9
"정상",727.9,12.9,21.2,968.78,"안동",1248
"정상",727.9,12.9,21.2,377.25,"임하",595
"정상",1065.7,12.9,22.4,1869.16,"충주",2750
"정상",1036.7,12.9,20.6,19.44,"대곡",36.16
"정상",1036.7,12.9,20.6,6.79,"대암",13.14
"정상",1036.7,12.9,20.6,15.43,"사연",30.34
"정상",1036.7,12.9,20.6,1.34,"선암",2.02
"정상",934.5,12.9,20.9,304.99,"섬진강",466
"정상",1105.1,12.8,20.6,112.95,"남강",309.2
"정상",941.3,12.9,23.5,42.28,"부안",50.3
"정상",1064.3,12.9,20.3,109.09,"영주",181.1
"정상",1205.8,12.8,22.1,122.98,"장흥",191
"정상",872.6,12.9,20.4,436.65,"합천",790
"정상",1768.1,12.8,21.8,9.36,"구천",10.02
"정상",1768.1,12.8,21.8,4.42,"연초",5.22
"정상",945,12.9,21.9,60.95,"밀양",73.6
"정상",846.3,12.9,21.3,39.07,"김천부항",54.3
"정상",1022.3,12.9,19.5,572.85,"용담",815
"정상",991.1,12.9,22.4,8.49,"평림",10.26
"정상",719.2,12.9,24.3,1000.79,"대청",1490
"정상",686.4,12.9,23.8,44.88,"보령",116.9
"정상",694.4,12.9,20.5,33.19,"군위",48.7
"정상",853.6,12.9,19.6,16.14,"보현산",22.11
"정상",853.6,12.9,19.6,81.46,"영천",103.21
"약한가뭄",732.6,12.9,22.8,1768.03,"소양강",2900
"정상",1064.3,12.9,19,107.8,"영주",181.1
"정상",991.1,12.8,23.4,8.49,"평림",10.26
"정상",1022.3,12.8,19.9,574.58,"용담",815
"정상",1768.1,12.8,22.4,9.35,"구천",10.02
"정상",1768.1,12.8,22.4,4.41,"연초",5.22
"정상",872.6,12.8,22.1,438.56,"합천",790
"정상",853.6,12.8,20.9,16.19,"보현산",22.11
"정상",853.6,12.8,20.9,82.12,"영천",103.21
"정상",1205.8,12.8,22.6,122.98,"장흥",191
"정상",945,12.8,23.3,61.23,"밀양",73.6
"정상",727.9,12.8,20.2,973.94,"안동",1248
"정상",727.9,12.8,20.2,379.88,"임하",595
"약한가뭄",658.5,12.9,19.8,52.89,"횡성",86.9
"정상",800.2,11.6,20.7,15.65,"보현산",22.11
"정상",800.2,11.6,20.7,76.66,"영천",103.21
"정상",869.9,11.6,22.2,58.24,"밀양",73.6
"정상",881.7,11.6,22,441.69,"합천",790
"정상",674.1,11.6,19.4,956.19,"안동",1248
"정상",674.1,11.6,19.4,396.97,"임하",595
"정상",1012.9,11.6,20.4,41.43,"부안",50.3
"약한가뭄",692.8,11.5,17.8,55.96,"횡성",86.9
"정상",798.2,11.6,19.9,50.56,"보령",116.9
"정상",1002.9,11.6,20.8,21.02,"대곡",36.16
"정상",1002.9,11.6,20.8,4.46,"대암",13.14
"정상",1002.9,11.6,20.8,7.51,"사연",30.34
"정상",1002.9,11.6,20.8,1.37,"선암",2.02
"정상",1024.3,11.5,18.2,92.79,"영주",181.1
"정상",782.5,11.6,20.4,1088.52,"대청",1490
"정상",1740.1,11.6,22.6,9.29,"구천",10.02
"정상",1740.1,11.6,22.6,4.32,"연초",5.22
"정상",847.6,11.6,20.3,39.9,"김천부항",54.3
"약한가뭄",770,11.5,19.7,1888.77,"소양강",2900
"정상",985.2,11.5,20.3,573.72,"용담",815
"정상",1004,11.5,22.7,20.98,"대곡",36.16
"정상",1004,11.5,22.7,4.3,"대암",13.14
"정상",1004,11.5,22.7,7.46,"사연",30.34
"정상",1004,11.5,22.7,1.4,"선암",2.02
"정상",647.2,11.5,23.4,31.02,"군위",48.7
"약한가뭄",693.1,11.5,19.1,56.06,"횡성",86.9
"정상",1059.2,11.5,22.5,142.29,"남강",309.2
"정상",1014.3,11.5,23.6,41.38,"부안",50.3
"정상",917.1,11.5,21.3,297.04,"섬진강",466
"정상",798.3,11.5,23.1,50.51,"보령",116.9
"정상",1156.9,11.6,23,117.59,"장흥",191
"정상",1740.1,11.6,23.4,9.27,"구천",10.02
"정상",1740.1,11.6,23.4,4.31,"연초",5.22
"정상",881.7,11.5,22.6,441.17,"합천",790
"정상",1132.5,11.5,21.3,1753.25,"충주",2750
"정상",869.9,11.5,23.1,58.15,"밀양",73.6
"정상",974.2,11.6,24.7,8.43,"평림",10.26
"정상",782.9,11.5,23.2,1089.02,"대청",1490
"정상",806.8,11.5,21.3,15.61,"보현산",22.11
"정상",806.8,11.5,21.3,76.21,"영천",103.21
"정상",1024.3,11.5,20.5,92.8,"영주",181.1
"정상",847.6,11.5,22.5,39.8,"김천부항",54.3
"정상",674.1,11.5,21.4,955.26,"안동",1248
"정상",674.1,11.5,21.4,396.55,"임하",595
"정상",674.1,11.5,22.7,954.34,"안동",1248
"정상",674.1,11.5,22.7,395.92,"임하",595
"정상",784.4,11.5,23,1087.9,"대청",1490
"정상",1135,11.5,21.6,1749.56,"충주",2750
"정상",1024.6,11.5,23.4,41.32,"부안",50.3
"정상",801.2,11.5,21.1,50.44,"보령",116.9
"정상",847.6,11.5,23.6,39.72,"김천부항",54.3
"정상",1024.3,11.5,21.9,92.85,"영주",181.1
"정상",1179,11.5,22.4,117.51,"장흥",191
"정상",1740.1,11.5,24,9.26,"구천",10.02
"정상",1740.1,11.5,24,4.3,"연초",5.22
"정상",870.4,11.5,23.9,58.04,"밀양",73.6
"정상",998.9,11.5,24.5,20.92,"대곡",36.16
"정상",998.9,11.5,24.5,4.13,"대암",13.14
"정상",998.9,11.5,24.5,7.4,"사연",30.34
"정상",998.9,11.5,24.5,1.44,"선암",2.02
"정상",394.4,14.6,24.5,331.03,"합천",790
"정상",479.2,14.6,20.8,397.22,"용담",815
"정상",510,14.7,20.5,69.89,"영주",181.1
"보통습윤",521.8,14.8,24,1497.29,"소양강",2900
"정상",357.9,14.7,24.4,791.33,"대청",1490
"정상",480.2,14.7,23.6,1343.12,"충주",2750
"정상",480.7,14.5,22.7,3.36,"대곡",36.16
"정상",480.7,14.5,22.7,4.44,"대암",13.14
"정상",480.7,14.5,22.7,7.26,"사연",30.34
"정상",480.7,14.5,22.7,1.38,"선암",2.02
"정상",316.8,14.6,24.6,19.53,"군위",48.7
"정상",504.6,14.5,23.8,102.32,"남강",309.2
"정상",403.8,14.6,23.3,30.26,"부안",50.3
"정상",510,14.7,22.4,69.6,"영주",181.1
"정상",501.7,14.6,20.6,396.09,"용담",815
"정상",316.9,14.6,23.1,7.23,"보현산",22.11
"정상",316.9,14.6,23.1,42.07,"영천",103.21
"정상",893.1,14.5,23,8.18,"구천",10.02
"정상",893.1,14.5,23,3.01,"연초",5.22
"정상",394.4,14.5,23.4,329.85,"합천",790
"보통습윤",521.5,14.8,24.5,1492.87,"소양강",2900
"정상",428.8,14.6,21.7,135.93,"섬진강",466
"정상",419.2,14.5,24.5,44.46,"밀양",73.6
"정상",484.7,14.5,23.2,5.74,"평림",10.26
"정상",339.5,14.6,23,33.68,"보령",116.9
"정상",438.9,14.6,23.4,850.92,"안동",1248
"정상",438.9,14.6,23.4,235.99,"임하",595
"정상",326.7,14.6,25.2,17.68,"김천부항",54.3
"정상",517.4,14.5,23,101.16,"장흥",191
"정상",468.5,14.7,23.1,52.8,"횡성",86.9
"정상",423.2,14.6,22.5,134.22,"섬진강",466
"정상",439.7,14.6,22.2,844.89,"안동",1248
"정상",439.7,14.6,22.2,234.86,"임하",595
"정상",355.1,14.6,25,789.28,"대청",1490
"정상",476.4,14.5,22.7,3.37,"대곡",36.16
"정상",476.4,14.5,22.7,4.38,"대암",13.14
"정상",476.4,14.5,22.7,7.09,"사연",30.34
"정상",476.4,14.5,22.7,1.38,"선암",2.02
"정상",473.7,14.7,23.2,52.71,"횡성",86.9
"정상",381.9,14.6,24.4,30.2,"부안",50.3
"정상",510.1,14.7,21.8,68.84,"영주",181.1
"정상",326.6,14.6,24.6,17.6,"김천부항",54.3
"정상",513.8,14.5,23.5,100.94,"장흥",191
"정상",392,14.5,24.4,328.68,"합천",790
"정상",417.5,14.5,24.8,44.18,"밀양",73.6
"정상",478.8,14.5,23.9,5.72,"평림",10.26
"정상",500.7,14.5,23.8,102.09,"남강",309.2
"정상",315.3,14.6,24.4,19.42,"군위",48.7
"보통습윤",522.1,14.8,24.5,1488.01,"소양강",2900
"정상",503.3,14.6,21.4,394.95,"용담",815
"정상",337.1,14.6,23.3,33.45,"보령",116.9
"정상",316,14.6,23.1,7.19,"보현산",22.11
"정상",316,14.6,23.1,41.69,"영천",103.21
"정상",478.6,14.7,23.1,1341.37,"충주",2750
"정상",887.5,14.5,23.6,8.15,"구천",10.02
"정상",887.5,14.5,23.6,2.98,"연초",5.22
"정상",601.7,14,26.1,32.69,"부안",50.3
"정상",624.9,14,27.8,24.91,"김천부항",54.3
"정상",632.1,13.9,25.3,32.69,"부안",50.3
"정상",815.3,14,25.6,1605.7,"충주",2750
"정상",508.5,14,26.4,854.27,"대청",1490
"정상",473.4,13.9,27.7,28.31,"군위",48.7
"정상",707.5,13.9,26.9,6.99,"평림",10.26
"정상",619.5,14.1,25.6,52.75,"횡성",86.9
"정상",617.6,14,25.8,25.37,"김천부항",54.3
"정상",790,14,25.5,84.3,"영주",181.1
"정상",1309,13.9,27.7,8.92,"구천",10.02
"정상",1309,13.9,27.7,3.9,"연초",5.22
"정상",984.8,13.9,27.2,136.52,"장흥",191
"정상",707.2,13.9,28.4,52.49,"밀양",73.6
"정상",462.5,14,25,35.39,"보령",116.9
"정상",618.2,13.9,24.6,199.35,"섬진강",466
"정상",669.9,13.9,27.8,6.77,"대곡",36.16
"정상",669.9,13.9,27.8,4.32,"대암",13.14
"정상",669.9,13.9,27.8,7.94,"사연",30.34
"정상",669.9,13.9,27.8,1.38,"선암",2.02
"정상",828.2,13.9,28.3,101.21,"남강",309.2
"정상",614.9,13.9,26.6,360.64,"합천",790
"정상",581.8,13.9,26.4,10.93,"보현산",22.11
"정상",581.8,13.9,26.4,72.42,"영천",103.21
"정상",573,14,26.5,878.82,"안동",1248
"정상",573,14,26.5,299.67,"임하",595
"정상",692.6,13.9,25.3,506.58,"용담",815
"정상",708.6,14.1,26.6,1649.43,"소양강",2900
"정상",709.3,14,27.4,1650.39,"소양강",2900
"정상",790,14,26.1,84.82,"영주",181.1
"정상",573,14,27.3,876.62,"안동",1248
"정상",573,14,27.3,298.98,"임하",595
"정상",670.6,13.9,26.8,6.71,"대곡",36.16
"정상",670.6,13.9,26.8,4.22,"대암",13.14
"정상",670.6,13.9,26.8,7.88,"사연",30.34
"정상",670.6,13.9,26.8,1.4,"선암",2.02
"정상",619.5,14,27,52.8,"횡성",86.9
"정상",828.2,13.9,27.7,100.55,"남강",309.2
"정상",642.1,13.9,26.8,32.72,"부안",50.3
"정상",629.7,13.9,25.3,199.35,"섬진강",466
"정상",462.6,13.9,27.3,35.18,"보령",116.9
"보통습윤",1103,13.8,26.3,154.94,"장흥",191
"정상",705.9,13.9,25.4,507.11,"용담",815
"정상",614.9,13.9,26.9,359.7,"합천",790
"정상",707.2,13.9,28,52.32,"밀양",73.6
"정상",519.4,14,28.4,866.67,"대청",1490
"정상",618.1,13.9,27.5,25.85,"김천부항",54.3
"정상",717.4,13.9,27,7.13,"평림",10.26
"정상",473.4,13.9,29,28.57,"군위",48.7
"정상",581.8,13.9,27.7,10.93,"보현산",22.11
"정상",581.8,13.9,27.7,72.62,"영천",103.21
"정상",819,14,26.5,1603.6,"충주",2750
"정상",1309,13.8,27.2,8.89,"구천",10.02
"정상",1309,13.8,27.2,3.87,"연초",5.22
"정상",706.7,14,28.6,1650.39,"소양강",2900
"정상",1036.7,12.8,21.9,19.58,"대곡",36.16
"정상",1036.7,12.8,21.9,6.69,"대암",13.14
"정상",1036.7,12.8,21.9,15.19,"사연",30.34
"정상",1036.7,12.8,21.9,1.31,"선암",2.02
"정상",694.4,12.8,22.4,33.3,"군위",48.7
"정상",941.3,12.8,23.2,42.17,"부안",50.3
"정상",846.3,12.9,21.7,39.4,"김천부항",54.3
"약한가뭄",732.6,12.9,20.7,1773.04,"소양강",2900
"정상",686.4,12.9,23.1,45.1,"보령",116.9
"정상",719.2,12.8,23.6,1008.48,"대청",1490
"정상",1065.7,12.9,21.7,1870.7,"충주",2750
"정상",1105.1,12.8,22.5,118.09,"남강",309.2
"정상",934.5,12.8,21.1,307.15,"섬진강",466
"정상",727.9,12.8,20.2,976.76,"안동",1248
"정상",727.9,12.8,20.2,381.3,"임하",595
"정상",983.3,12.8,21.6,8.49,"평림",10.26
"정상",718.8,12.8,22.2,1013.82,"대청",1490
"정상",1065.6,12.8,21.3,1859.97,"충주",2750
"정상",693.9,12.8,21.8,33.3,"군위",48.7
"약한가뭄",658.5,12.8,19.9,52.89,"횡성",86.9
"정상",1098.1,12.8,21.4,122.13,"남강",309.2
"정상",686.7,12.8,22.1,45.18,"보령",116.9
"정상",844.9,12.8,20.7,39.59,"김천부항",54.3
"정상",853.6,12.8,20.6,16.22,"보현산",22.11
"정상",853.6,12.8,20.6,82.42,"영천",103.21
"정상",925.1,12.8,20.4,308.53,"섬진강",466
"정상",1063.3,12.8,19.5,105.93,"영주",181.1
"약한가뭄",732.6,12.9,21.2,1776.55,"소양강",2900
"정상",1035.3,12.8,22.3,19.69,"대곡",36.16
"정상",1035.3,12.8,22.3,6.62,"대암",13.14
"정상",1035.3,12.8,22.3,14.93,"사연",30.34
"정상",1035.3,12.8,22.3,1.32,"선암",2.02
"정상",1762.5,12.8,21.9,9.35,"구천",10.02
"정상",1762.5,12.8,21.9,4.39,"연초",5.22
"정상",869,12.8,20.7,439.78,"합천",790
"정상",1189.2,12.8,22.2,122.89,"장흥",191
"정상",943.3,12.8,22.4,61.35,"밀양",73.6
"정상",1015.7,12.8,18.9,575.45,"용담",815
"정상",939.7,12.8,21.3,42.09,"부안",50.3
"정상",951.8,12.8,20.6,42.09,"부안",50.3
"약한가뭄",732.7,12.8,21.9,1780.06,"소양강",2900
"정상",755.1,12.8,21.6,1019.78,"대청",1490
"정상",698.7,12.8,21.8,33.3,"군위",48.7
"정상",1063.7,12.8,19.8,103.86,"영주",181.1
"정상",945.8,12.8,22.7,61.4,"밀양",73.6
"정상",856.7,12.8,21.1,16.23,"보현산",22.11
"정상",856.7,12.8,21.1,82.67,"영천",103.21
"정상",1761.3,12.7,22,9.35,"구천",10.02
"정상",1761.3,12.7,22,4.38,"연초",5.22
"정상",1079.2,12.8,21.1,1862.27,"충주",2750
"정상",853.6,12.8,20.6,39.86,"김천부항",54.3
"정상",1025.6,12.8,18.8,576.6,"용담",815
"정상",734.8,12.8,21.3,45.65,"보령",116.9
"정상",1035.9,12.8,22.6,19.78,"대곡",36.16
"정상",1035.9,12.8,22.6,6.55,"대암",13.14
"정상",1035.9,12.8,22.6,14.66,"사연",30.34
"정상",1035.9,12.8,22.6,1.32,"선암",2.02
"정상",1101.3,12.7,21.1,125.5,"남강",309.2
"정상",728.8,12.8,20.9,977.7,"안동",1248
"정상",728.8,12.8,20.9,382.11,"임하",595
"정상",1189.1,12.7,22.3,122.89,"장흥",191
"정상",880.6,12.8,20.4,441.34,"합천",790
"정상",647.4,11.5,25.1,30.92,"군위",48.7
"약한가뭄",780,11.4,19.8,1893.48,"소양강",2900
"정상",917.7,11.5,22.2,297.04,"섬진강",466
"정상",990.9,11.5,21.4,573.14,"용담",815
"정상",976.3,11.5,24.1,8.42,"평림",10.26
"정상",882.5,11.5,23.5,440.47,"합천",790
"정상",806.6,11.5,23.9,15.58,"보현산",22.11
"정상",806.6,11.5,23.9,75.65,"영천",103.21
"정상",1072.4,11.5,23.2,143.19,"남강",309.2
"약한가뭄",704.3,11.5,19.8,56.24,"횡성",86.9
"정상",694.3,11.4,15.3,954.8,"안동",1248
"정상",694.3,11.4,15.3,396.55,"임하",595
"정상",795.3,11.4,16,1088.52,"대청",1490
"정상",986.2,11.5,15.9,8.4,"평림",10.26
"정상",1024.6,11.5,19,21.06,"대곡",36.16
"정상",1024.6,11.5,19,4.17,"대암",13.14
"정상",1024.6,11.5,19,7.53,"사연",30.34
"정상",1024.6,11.5,19,1.47,"선암",2.02
"정상",1092.2,11.5,18.6,144.53,"남강",309.2
"정상",932.5,11.5,14.3,297.04,"섬진강",466
"정상",1005.9,11.5,13.8,572.56,"용담",815
"정상",829.4,11.5,17.3,15.55,"보현산",22.11
"정상",829.4,11.5,17.3,75.25,"영천",103.21
"정상",1741.3,11.5,21,9.24,"구천",10.02
"정상",1741.3,11.5,21,4.3,"연초",5.22
"정상",1039.9,11.4,14.8,93.33,"영주",181.1
"정상",1182.3,11.5,17.5,117.43,"장흥",191
"정상",902.3,11.5,17.4,440.12,"합천",790
"약한가뭄",704.7,11.4,15.4,56.75,"횡성",86.9
"정상",1034.5,11.5,14.9,41.35,"부안",50.3
"정상",869.5,11.5,15.4,39.65,"김천부항",54.3
"정상",670.5,11.5,17.8,30.87,"군위",48.7
"정상",804.7,11.4,15.8,50.46,"보령",116.9
"정상",1146.9,11.4,15.7,1748.82,"충주",2750
"정상",911.1,11.5,19.1,58.13,"밀양",73.6
"약한가뭄",783.2,11.4,15.8,1901.35,"소양강",2900
"정상",937.2,11.4,16,297.04,"섬진강",466
"정상",992.1,11.4,17.4,8.4,"평림",10.26
"정상",681.1,11.4,15.9,30.83,"군위",48.7
"보통가뭄",704.7,11.4,16.1,57.22,"횡성",86.9
"정상",912.1,11.4,15.8,441.17,"합천",790
"정상",698.4,11.4,14.6,955.26,"안동",1248
"정상",698.4,11.4,14.6,399.4,"임하",595
"정상",1147.3,11.4,16.5,1747.35,"충주",2750
"정상",1741.8,11.4,18.8,9.22,"구천",10.02
"정상",1741.8,11.4,18.8,4.28,"연초",5.22
"정상",878.3,11.4,15.2,39.65,"김천부항",54.3
"정상",1041.6,11.4,16.2,41.35,"부안",50.3
"정상",839,11.4,15.7,15.53,"보현산",22.11
"정상",839,11.4,15.7,74.84,"영천",103.21
"정상",439.7,14.6,24.4,844.03,"안동",1248
"정상",439.7,14.6,24.4,232.18,"임하",595
"정상",478.2,14.5,25.7,5.69,"평림",10.26
"정상",473.7,14.7,24.6,52.27,"횡성",86.9
"정상",421.7,14.5,23.8,132.3,"섬진강",466
"정상",335.2,14.6,25.4,33.2,"보령",116.9
"정상",502.1,14.5,22.6,393.37,"용담",815
"정상",513.4,14.4,24.4,100.65,"장흥",191
"정상",417.5,14.5,26,43.93,"밀양",73.6
"정상",316,14.6,23.4,7.15,"보현산",22.11
"정상",316,14.6,23.4,41.32,"영천",103.21
"정상",522.1,14.8,25.7,1488.89,"소양강",2900
"정상",478.6,14.7,25.6,1338.81,"충주",2750
"정상",392,14.5,24.7,327.36,"합천",790
"정상",887.5,14.5,24.4,8.13,"구천",10.02
"정상",887.5,14.5,24.4,2.95,"연초",5.22
"정상",315.3,14.6,25.1,19.3,"군위",48.7
"정상",381.5,14.5,25.6,30.11,"부안",50.3
"정상",510.1,14.7,24.4,68.32,"영주",181.1
"정상",476.4,14.5,23,3.39,"대곡",36.16
"정상",476.4,14.5,23,4.25,"대암",13.14
"정상",476.4,14.5,23,6.91,"사연",30.34
"정상",476.4,14.5,23,1.37,"선암",2.02
"정상",355,14.6,27.3,783.67,"대청",1490
"정상",500.7,14.5,24.9,102.32,"남강",309.2
"정상",326.6,14.6,26,17.5,"김천부항",54.3
"정상",381.4,14.5,25.9,30.04,"부안",50.3
"정상",478.6,14.7,25,1336.29,"충주",2750
"정상",478.2,14.5,26.1,5.67,"평림",10.26
"정상",315.3,14.6,24,19.18,"군위",48.7
"정상",500.7,14.5,25.1,98.58,"남강",309.2
"정상",421.6,14.5,24.7,130.51,"섬진강",466
"정상",326.2,14.6,25,17.39,"김천부항",54.3
"정상",887.5,14.5,24.1,8.11,"구천",10.02
"정상",887.5,14.5,24.1,2.92,"연초",5.22
"정상",392,14.5,24.5,326.04,"합천",790
"정상",316,14.6,22.7,7.11,"보현산",22.11
"정상",316,14.6,22.7,40.98,"영천",103.21
"정상",332,14.6,25.5,32.98,"보령",116.9
"정상",476.4,14.5,22.5,3.4,"대곡",36.16
"정상",476.4,14.5,22.5,4.12,"대암",13.14
"정상",476.4,14.5,22.5,6.73,"사연",30.34
"정상",476.4,14.5,22.5,1.35,"선암",2.02
"정상",354.4,14.6,27.3,778.09,"대청",1490
"정상",439.7,14.6,23.3,841.89,"안동",1248
"정상",439.7,14.6,23.3,231.06,"임하",595
"정상",513.4,14.4,24.3,100.35,"장흥",191
"정상",417.5,14.5,24.6,43.72,"밀양",73.6
"정상",502,14.5,22.9,391.8,"용담",815
"정상",510.1,14.6,22.6,68.32,"영주",181.1
"정상",522.1,14.7,25.3,1489.33,"소양강",2900
"정상",473.7,14.7,24.4,51.61,"횡성",86.9
"보통습윤",563.5,14.7,21.7,1491.1,"소양강",2900
"정상",629.6,13.9,26.7,198.62,"섬진강",466
"정상",573,13.9,28.6,873.55,"안동",1248
"정상",573,13.9,28.6,298.11,"임하",595
"정상",818.8,13.9,27.9,1600.1,"충주",2750
"정상",519.4,13.9,30,874.27,"대청",1490
"정상",618.7,14,27.7,52.75,"횡성",86.9
"정상",828.2,13.8,28.6,99.68,"남강",309.2
"정상",642.3,13.9,27.6,32.72,"부안",50.3
"정상",618.1,13.9,28.8,25.99,"김천부항",54.3
"정상",790,13.9,27.2,84.88,"영주",181.1
"정상",460.5,13.9,27.6,34.87,"보령",116.9
"정상",707.2,13.8,29.5,52.13,"밀양",73.6
"정상",614.9,13.9,28.1,358.61,"합천",790
"정상",581.8,13.9,28.5,10.9,"보현산",22.11
"정상",581.8,13.9,28.5,72.52,"영천",103.21
"정상",1309,13.8,28.2,8.86,"구천",10.02
"정상",1309,13.8,28.2,3.85,"연초",5.22
"정상",717.4,13.8,28.6,7.16,"평림",10.26
"정상",473.4,13.9,30.1,28.57,"군위",48.7
"정상",705.9,13.9,25.7,506.58,"용담",815
"정상",670.6,13.9,28.4,6.66,"대곡",36.16
"정상",670.6,13.9,28.4,4.05,"대암",13.14
"정상",670.6,13.9,28.4,7.8,"사연",30.34
"정상",670.6,13.9,28.4,1.4,"선암",2.02
"정상",1103,13.8,27.2,155.03,"장흥",191
"정상",618,14,27.7,52.67,"횡성",86.9
"정상",573,13.9,28.9,870.92,"안동",1248
"정상",573,13.9,28.9,296.91,"임하",595
"정상",670.6,13.8,29.1,6.58,"대곡",36.16
"정상",670.6,13.8,29.1,4.01,"대암",13.14
"정상",670.6,13.8,29.1,7.72,"사연",30.34
"정상",670.6,13.8,29.1,1.39,"선암",2.02
"정상",473.4,13.9,30.8,28.53,"군위",48.7
"정상",702.2,13.8,25.2,506.31,"용담",815
"정상",1101.5,13.8,28.2,150.69,"장흥",191
"정상",581.8,13.8,28.7,10.87,"보현산",22.11
"정상",581.8,13.8,28.7,72.27,"영천",103.21
"정상",704.4,14,28.4,1649.91,"소양강",2900
"정상",460.3,13.9,28.3,34.6,"보령",116.9
"정상",626.1,13.8,26.7,197.15,"섬진강",466
"정상",817.6,13.9,28.6,1595.21,"충주",2750
"정상",1309,13.8,28.5,8.83,"구천",10.02
"정상",1309,13.8,28.5,3.83,"연초",5.22
"정상",639.2,13.8,28.3,32.69,"부안",50.3
"정상",716.3,13.8,28.8,7.17,"평림",10.26
"정상",789.6,13.9,27.4,83.47,"영주",181.1
"정상",517.9,13.9,30.4,875.9,"대청",1490
"정상",708.9,13.8,29.8,51.93,"밀양",73.6
"정상",828.2,13.8,29,98.37,"남강",309.2
"정상",614.6,13.8,28.7,357.37,"합천",790
"정상",618.1,13.9,29.5,26.04,"김천부항",54.3
"정상",639.2,13.8,27.7,32.65,"부안",50.3
"정상",535.3,13.9,28.4,875.9,"대청",1490
"정상",985.4,12.8,21.2,8.49,"평림",10.26
"정상",929.8,12.7,19.6,309.91,"섬진강",466
"보통가뭄",658.5,12.8,20.9,52.89,"횡성",86.9
"정상",987.8,12.7,22.4,8.49,"평림",10.26
"정상",761,12.7,21.4,1028.75,"대청",1490
"정상",932.8,12.7,20.6,311.5,"섬진강",466
"정상",1101.8,12.7,21.7,130.14,"남강",309.2
"정상",953.9,12.7,22.2,42.11,"부안",50.3
"정상",736.5,12.7,22.4,47.15,"보령",116.9
"정상",1028.3,12.7,20.8,578.34,"용담",815
"정상",1094,12.8,18.5,102.18,"영주",181.1
"정상",881,12.7,20.6,443.78,"합천",790
"약한가뭄",683.4,12.8,18.4,52.98,"횡성",86.9
"정상",857.3,12.7,22,16.24,"보현산",22.11
"정상",857.3,12.7,22,82.92,"영천",103.21
"정상",945.8,12.7,23.3,61.38,"밀양",73.6
"정상",1036.3,12.7,24,19.87,"대곡",36.16
"정상",1036.3,12.7,24,6.46,"대암",13.14
"정상",1036.3,12.7,24,14.37,"사연",30.34
"정상",1036.3,12.7,24,1.32,"선암",2.02
"정상",698.7,12.7,22.2,33.25,"군위",48.7
