"가뭄","누적강수량","가조시간","평균기온","저수량","댐"
"심한습윤",1515,9.5,-7.2,1910.07,"소양강"
"보통습윤",1515,9.5,-12.1,1905.13,"소양강"
"보통습윤",1403.1,9.6,-11.5,1900.07,"소양강"
"보통습윤",1381.4,9.5,-9,1894.53,"소양강"
"심한습윤",1381.4,9.6,-8.2,1889.29,"소양강"
"심한습윤",1381.3,9.6,-7.2,1884.06,"소양강"
"심한습윤",1368,9.6,-5.4,1879.3,"소양강"
"보통습윤",1362.6,9.6,-5.7,1874.38,"소양강"
"보통습윤",1313,9.6,-4.6,1869.06,"소양강"
"보통습윤",1313,9.6,-4.8,1863.97,"소양강"
"약한가뭄",189.3,14.8,20.4,1543.66,"소양강"
"약한가뭄",189.3,14.8,21.2,1537.5,"소양강"
"약한가뭄",189.3,14.8,22.8,1532.67,"소양강"
"약한가뭄",204.8,14.8,19.5,1528.29,"소양강"
"약한가뭄",205.1,14.8,21.3,1523.48,"소양강"
"약한가뭄",205.1,14.8,23.2,1519.55,"소양강"
"약한가뭄",220.4,14.8,20.5,1515.64,"소양강"
"약한가뭄",220.4,14.8,21,1509.99,"소양강"
"약한가뭄",220.4,14.8,22,1504.37,"소양강"
"약한가뭄",221.6,14.8,24.5,1498.33,"소양강"
"약한가뭄",221.6,14.8,25.3,1492.3,"소양강"
"약한가뭄",221.6,14.8,24.5,1486.3,"소양강"
"약한가뭄",221.6,14.8,26.9,1480.31,"소양강"
"약한가뭄",221.7,14.8,26.6,1473.49,"소양강"
"약한가뭄",221.9,14.8,22.9,1467.55,"소양강"
"약한가뭄",221.9,14.8,24.6,1461.62,"소양강"
"약한가뭄",221.9,14.8,24.9,1456.13,"소양강"
"보통가뭄",221.9,14.7,24.2,1450.24,"소양강"
"보통가뭄",221.9,14.7,24.4,1444.37,"소양강"
"보통가뭄",221.9,14.7,26.4,1438.52,"소양강"
"보통가뭄",221.9,14.7,27.5,1432.68,"소양강"
"보통가뭄",221.9,14.7,27.1,1426.87,"소양강"
"보통가뭄",221.9,14.7,23.8,1420.66,"소양강"
"보통가뭄",221.9,14.7,22.2,1414.47,"소양강"
"보통가뭄",221.9,14.7,22.2,1408.3,"소양강"
"보통가뭄",230.8,14.6,21.5,1402.56,"소양강"
"보통가뭄",234.5,14.6,21.9,1402.97,"소양강"
"보통가뭄",234.5,14.6,22.9,1404.2,"소양강"
"보통가뭄",234.5,14.6,25.1,1401.33,"소양강"
"보통가뭄",234.5,14.6,25.6,1397.66,"소양강"
"보통가뭄",252.9,14.6,23.8,1393.58,"소양강"
"보통가뭄",278.5,14.5,24.1,1391.55,"소양강"
"보통가뭄",279.7,14.5,25.1,1388.7,"소양강"
"보통가뭄",279.7,14.5,27.2,1385.05,"소양강"
"정상",279,13.9,18.7,1548.07,"소양강"
"정상",296.6,13.9,16.1,1552.05,"소양강"
"정상",296.6,14,17.6,1556.04,"소양강"
"정상",296.6,14,15,1559.15,"소양강"
"정상",296.6,14,13.6,1561.82,"소양강"
"정상",296.6,14.1,15.8,1564.49,"소양강"
"정상",291.3,14.1,16.4,1566.71,"소양강"
"보통습윤",317,14.1,13.3,1570.28,"소양강"
"정상",318,14.2,17.6,1574.31,"소양강"
"정상",317.8,14.2,18.7,1578.34,"소양강"
"정상",317.8,14.2,22.2,1574.31,"소양강"
"정상",333.5,14.2,21.3,1572.52,"소양강"
"심한습윤",423.5,14.3,20.2,1611.33,"소양강"
"심한습윤",440.8,14.3,13.7,1757.23,"소양강"
"심한습윤",440.8,14.3,15.5,1797.27,"소양강"
"심한습윤",440.8,14.4,15.4,1811.74,"소양강"
"심한습윤",440.8,14.4,17,1817.75,"소양강"
"심한습윤",447.5,14.4,17.7,1820.76,"소양강"
"심한습윤",454.1,14.4,18.9,1821.76,"소양강"
"심한습윤",453.6,14.4,18.6,1818.75,"소양강"
"심한습윤",452.8,14.5,19.5,1810.74,"소양강"
"심한습윤",443.5,14.5,21.3,1801.75,"소양강"
"심한습윤",443.5,14.5,20.8,1791.8,"소양강"
"심한습윤",443.5,14.5,21.5,1781.88,"소양강"
"심한습윤",443.8,14.6,22.9,1771.01,"소양강"
"심한습윤",443.6,14.6,21.7,1760.18,"소양강"
"심한습윤",443.6,14.6,21.1,1748.41,"소양강"
"보통가뭄",279.7,14.5,28.3,1381.01,"소양강"
"보통가뭄",279.7,14.4,27.6,1376.57,"소양강"
"보통가뭄",289.6,14.4,25.1,1372.54,"소양강"
"보통가뭄",289.2,14.4,27.7,1370.93,"소양강"
"보통가뭄",289.2,14.4,27.9,1368.52,"소양강"
"보통가뭄",289.9,14.4,27.3,1365.31,"소양강"
"보통가뭄",299.5,14.3,26.9,1361.31,"소양강"
"보통가뭄",371.5,14.3,25.7,1383.43,"소양강"
"약한가뭄",372.1,14.3,28.5,1407.48,"소양강"
"약한가뭄",395.4,14.2,26.2,1416.53,"소양강"
"약한가뭄",394.8,14.2,27.4,1429.77,"소양강"
"약한가뭄",394.8,14.2,27.9,1435.6,"소양강"
"약한가뭄",459.2,14.2,25.8,1441.86,"소양강"
"약한가뭄",465.5,14.1,27.5,1451.93,"소양강"
"약한가뭄",465.5,14.1,28.7,1459.09,"소양강"
"약한가뭄",465.5,14.1,29.7,1461.62,"소양강"
"약한가뭄",447,14,30,1462.04,"소양강"
"약한가뭄",447,14,30.5,1460.78,"소양강"
"약한가뭄",447,14,29.6,1458.67,"소양강"
"약한가뭄",514.6,13.9,24.7,1512.6,"소양강"
"약한가뭄",511.9,13.9,27.5,1547.63,"소양강"
"약한가뭄",512.8,13.9,28.4,1560.93,"소양강"
"약한가뭄",512.8,13.8,29.1,1567.16,"소양강"
"약한가뭄",512.8,13.8,29.1,1569.39,"소양강"
"정상",581.6,13.8,26.1,1571.63,"소양강"
"정상",584.8,13.7,29.1,1572.97,"소양강"
"약한가뭄",584.8,13.7,28.8,1572.52,"소양강"
"정상",618.4,13.7,24.7,1577.89,"소양강"
"정상",622.2,13.6,25.5,1597.71,"소양강"
"정상",622.3,13.6,25.9,1604.96,"소양강"
"정상",622.3,13.6,24.3,1608.14,"소양강"
"약한가뭄",622.3,13.5,24.9,1608.6,"소양강"
"약한가뭄",616.3,13.5,26.1,1607.24,"소양강"
"약한가뭄",616.5,13.4,25.1,1604.96,"소양강"
"약한가뭄",616.5,13.4,26,1602.24,"소양강"
"약한가뭄",616.5,13.4,24.6,1599.07,"소양강"
"약한가뭄",616.5,13.3,22.6,1595.45,"소양강"
"약한가뭄",616.5,13.3,23.8,1591.84,"소양강"
"약한가뭄",616.5,13.3,24.2,1588.68,"소양강"
"약한가뭄",617.1,13.2,24.9,1585.98,"소양강"
"약한가뭄",617.1,13.2,25.4,1583.28,"소양강"
"약한가뭄",622.5,13.1,21.7,1580.13,"소양강"
"약한가뭄",622.5,13.1,22.5,1577,"소양강"
"보통가뭄",622.5,13.1,22.2,1573.86,"소양강"
"보통가뭄",622.5,13,21.8,1571.18,"소양강"
"보통가뭄",622.5,13,21.9,1568.95,"소양강"
"보통가뭄",629.2,13,22.2,1566.71,"소양강"
"보통가뭄",647.7,12.9,22,1564.49,"소양강"
"약한가뭄",697.8,12.9,23.2,1566.27,"소양강"
"약한가뭄",697.8,12.8,24.7,1575.2,"소양강"
"약한가뭄",698.7,12.8,26.5,1577.89,"소양강"
"약한가뭄",698.9,12.8,25,1579.24,"소양강"
"약한가뭄",699.6,12.7,24.5,1579.69,"소양강"
"약한가뭄",739.8,12.7,23,1585.53,"소양강"
"약한가뭄",756.8,12.6,22.6,1631.92,"소양강"
"약한가뭄",756.8,12.6,21.1,1653.64,"소양강"
"약한가뭄",754.4,12.6,21.6,1663.88,"소양강"
"약한가뭄",754.5,12.5,21.3,1669.01,"소양강"
"약한가뭄",754.3,12.5,22.9,1672.29,"소양강"
"약한가뭄",750.3,12.4,21.8,1674.63,"소양강"
"약한가뭄",750.3,12.4,20.5,1675.1,"소양강"
"약한가뭄",750.3,12.4,21.2,1675.1,"소양강"
"약한가뭄",750.3,12.3,,1674.63,"소양강"
"약한가뭄",750.3,12.3,17.9,1673.69,"소양강"
"약한가뭄",733.9,12.2,17.7,1672.76,"소양강"
"약한가뭄",734.7,12.2,17.8,1672.76,"소양강"
"약한가뭄",734.7,12.2,18.9,1684.49,"소양강"
"약한가뭄",731,12.1,17.6,1689.2,"소양강"
"약한가뭄",731,12.1,18.4,1692.04,"소양강"
"정상",244.8,12.4,7.3,1461.38,"소양강"
"정상",244.8,12.5,6,1465.87,"소양강"
"정상",244.1,12.5,8.1,1466.78,"소양강"
"정상",231.1,12.5,9.5,1467,"소양강"
"정상",231.1,12.6,9.1,1465.78,"소양강"
"정상",231.1,12.6,8.3,1463.56,"소양강"
"정상",230.7,12.7,8,1460.73,"소양강"
"정상",230.7,12.7,8.7,1457.73,"소양강"
"정상",230.7,12.7,9.8,1454,"소양강"
"정상",206.1,12.8,10.4,1450.28,"소양강"
"정상",202.8,12.8,12.4,1446.44,"소양강"
"정상",200.3,12.9,12.7,1441.14,"소양강"
"정상",197.1,12.9,12.1,1437.14,"소양강"
"정상",195.1,12.9,16.6,1433.02,"소양강"
"정상",195.1,13,17.6,1429.04,"소양강"
"정상",185.1,13,18.4,1424.82,"소양강"
"정상",182.3,13.1,19.6,1421.2,"소양강"
"정상",190.2,13.1,10.5,1417.71,"소양강"
"정상",190.2,13.1,11.1,1415.45,"소양강"
"정상",190.2,13.2,10.8,1412.65,"소양강"
"정상",187.3,13.2,12.2,1409.49,"소양강"
"정상",186.6,13.2,13.4,1406.15,"소양강"
"정상",186.6,13.3,15.1,1402.1,"소양강"
"정상",186.6,13.3,14.3,1398.36,"소양강"
"정상",183.4,13.4,14.5,1394.38,"소양강"
"정상",183.4,13.4,14.8,1390.02,"소양강"
"정상",183.4,13.4,16.1,1385.47,"소양강"
"정상",183.4,13.5,16.1,1381.18,"소양강"
"정상",183.4,13.5,17.6,1376.36,"소양강"
"정상",183.4,13.6,20,1371.68,"소양강"
"정상",185,13.6,22,1367.05,"소양강"
"정상",185,13.6,17.4,1362.48,"소양강"
"정상",180.4,13.7,15.8,1357.51,"소양강"
"정상",199,13.7,11.6,1353.56,"소양강"
"약한가뭄",766.6,12.8,19,1787.61,"소양강"
"약한가뭄",767.4,12.7,22.6,1801.76,"소양강"
"약한가뭄",767.4,12.7,21.7,1811.4,"소양강"
"약한가뭄",767.4,12.7,22,1817.51,"소양강"
"약한가뭄",767.4,12.6,22.2,1822.1,"소양강"
"약한가뭄",767.4,12.6,22.6,1825.16,"소양강"
"약한가뭄",766.9,12.5,23,1827.72,"소양강"
"약한가뭄",766.9,12.5,23.2,1829.77,"소양강"
"약한가뭄",766.9,12.4,21.2,1830.79,"소양강"
"약한가뭄",766.9,12.4,21.5,1831.82,"소양강"
"약한가뭄",766.7,12.4,21.9,1832.33,"소양강"
"약한가뭄",766.7,12.3,22.6,1833.35,"소양강"
"약한가뭄",766.7,12.3,21.4,1833.87,"소양강"
"약한가뭄",766.7,12.3,22.1,1834.38,"소양강"
"정상",802,12.2,21.4,1837.46,"소양강"
"정상",813.1,12.2,20.2,1840.03,"소양강"
"정상",813.1,12.1,20,1842.08,"소양강"
"정상",813.1,12.1,20.7,1843.11,"소양강"
"정상",813.1,12.1,19.4,1844.14,"소양강"
"정상",813.1,12,20.7,1845.17,"소양강"
"약한가뭄",813.1,12,19.5,1845.69,"소양강"
"심한습윤",443.6,14.6,23.5,1736.68,"소양강"
"심한습윤",443.6,14.6,24,1724.52,"소양강"
"심한습윤",443.6,14.7,22.4,1711.95,"소양강"
"심한습윤",443.1,14.7,22.1,1696.29,"소양강"
"심한습윤",443.1,14.7,23.7,1680.26,"소양강"
"심한습윤",443.1,14.7,24,1664.34,"소양강"
"심한습윤",441.9,14.7,24.1,1648.07,"소양강"
"심한습윤",441.9,14.7,22.9,1631.92,"소양강"
"심한습윤",441.9,14.7,22.1,1614.98,"소양강"
"심한습윤",441.9,14.8,20.2,1598.62,"소양강"
"심한습윤",434.6,14.8,19.9,1582.38,"소양강"
"보통습윤",434.6,14.8,21.5,1565.82,"소양강"
"보통습윤",434.6,14.8,21.7,1549.4,"소양강"
"보통습윤",435.6,14.8,20.1,1533.1,"소양강"
"보통습윤",435.6,14.8,19.6,1516.94,"소양강"
"보통습윤",435.5,14.8,21.2,1500.05,"소양강"
"보통습윤",435.5,14.8,22.3,1483.3,"소양강"
"보통습윤",435.5,14.8,24.4,1466.7,"소양강"
"보통습윤",434.1,14.8,23,1450.66,"소양강"
"보통습윤",434.1,14.8,24.4,1441.86,"소양강"
"보통습윤",433,14.8,23.8,1433.93,"소양강"
"정상",433,14.8,25.1,1425.62,"소양강"
"정상",433,14.8,24.7,1417.35,"소양강"
"정상",433,14.8,26.4,1408.71,"소양강"
"정상",419.7,14.8,26.5,1400.52,"소양강"
"보통습윤",496.1,14.8,22.4,1395.21,"소양강"
"보통습윤",496.5,14.8,23.7,1391.55,"소양강"
"보통습윤",522.5,14.8,23.6,1387.08,"소양강"
"보통습윤",522.8,14.8,24.5,1383.84,"소양강"
"보통습윤",521.8,14.8,24.8,1378.99,"소양강"
"보통습윤",577.3,14.8,22.1,1388.7,"소양강"
"보통습윤",667.3,14.7,21.8,1425.62,"소양강"
"보통습윤",672.6,14.7,25.6,1471.37,"소양강"
"보통습윤",672.9,14.7,26.5,1490.16,"소양강"
"보통습윤",674.4,14.7,23.6,1544.98,"소양강"
"보통습윤",674.9,14.7,21.9,1572.52,"소양강"
"보통습윤",674.9,14.7,20.4,1585.53,"소양강"
"보통습윤",674.9,14.7,20.7,1590.93,"소양강"
"보통습윤",684.8,14.7,19.6,1592.74,"소양강"
"보통습윤",702.1,14.6,22,1599.07,"소양강"
"보통습윤",733.7,14.6,25.2,1620.92,"소양강"
"보통습윤",733.7,14.6,26.6,1643.45,"소양강"
"정상",733.7,14.6,26.9,1653.17,"소양강"
"정상",733.7,14.6,27.5,1656.89,"소양강"
"정상",733.7,14.6,27.8,1657.82,"소양강"
"정상",733.6,14.5,27.8,1655.96,"소양강"
"정상",733.6,14.5,27.3,1653.17,"소양강"
"정상",733.6,14.5,27.5,1649,"소양강"
"정상",733.6,14.5,28.1,1648.54,"소양강"
"정상",733.6,14.4,28.2,1648.07,"소양강"
"정상",733.6,14.4,28.8,1647.15,"소양강"
"정상",733.6,14.4,29.1,1645.3,"소양강"
"정상",729.5,14.4,29.8,1643.45,"소양강"
"정상",729.5,14.3,31,1642.06,"소양강"
"정상",729.5,14.3,30.3,1639.75,"소양강"
"정상",729.5,14.3,29.9,1637.45,"소양강"
"정상",729.5,14.3,30.7,1635.14,"소양강"
"정상",729.5,14.2,30.6,1632.84,"소양강"
"정상",729.5,14.2,29.8,1630.54,"소양강"
"정상",729.5,14.2,30.1,1627.79,"소양강"
"정상",728.7,14.1,29.8,1625.04,"소양강"
"정상",728.4,14.1,31.5,1621.37,"소양강"
"정상",728.4,14.1,32.2,1618.17,"소양강"
"정상",728.4,14.1,32.8,1614.52,"소양강"
"정상",728.4,14,31.6,1610.42,"소양강"
"정상",728.4,14,30.2,1606.78,"소양강"
"정상",728.4,14,29.5,1603.15,"소양강"
"정상",728.4,13.9,29.6,1600.88,"소양강"
"정상",758.5,13.9,28.8,1597.71,"소양강"
"정상",778.7,13.9,27.8,1595,"소양강"
"정상",778.7,13.8,28.7,1591.84,"소양강"
"정상",779.2,13.8,28.7,1588.68,"소양강"
"정상",779.2,13.8,28.9,1585.08,"소양강"
"정상",786.4,13.7,29.7,1581.93,"소양강"
"정상",786.4,13.7,30.5,1578.34,"소양강"
"정상",199,13.7,11.2,1349.69,"소양강"
"정상",199,13.8,12,1345.49,"소양강"
"정상",199,13.8,12.1,1341.31,"소양강"
"정상",199,13.8,13.2,1336.56,"소양강"
"정상",199,13.9,16.3,1331.87,"소양강"
"정상",199,13.9,17.6,1326.85,"소양강"
"정상",199,13.9,19.2,1322,"소양강"
"정상",199,14,18.9,1316.96,"소양강"
"정상",202.1,14,13.5,1312.02,"소양강"
"정상",185.1,14,15.6,1307.1,"소양강"
"정상",185,14.1,16.9,1301.82,"소양강"
"정상",185,14.1,19.8,1296.21,"소양강"
"정상",185,14.1,19.7,1291.11,"소양강"
"정상",185,14.2,16.4,1285.59,"소양강"
"정상",185,14.2,14.4,1280.16,"소양강"
"정상",185,14.2,15.3,1274.61,"소양강"
"정상",185,14.2,16.4,1269.1,"소양강"
"정상",185.5,14.3,18.6,1263.72,"소양강"
"정상",185.7,14.3,19.1,1258.09,"소양강"
"정상",185.7,14.3,19.9,1252.66,"소양강"
"약한가뭄",185.7,14.4,19.4,1247.08,"소양강"
"약한가뭄",185.7,14.4,20.4,1241.42,"소양강"
"약한가뭄",183.9,14.4,20,1236.03,"소양강"
"약한가뭄",180,14.4,22.4,1230.41,"소양강"
"약한가뭄",180,14.4,23.1,1224.62,"소양강"
"약한가뭄",187.1,14.5,20.6,1218.48,"소양강"
"약한가뭄",187.1,14.5,18.8,1212.66,"소양강"
"약한가뭄",187.1,14.5,20.4,1206.94,"소양강"
"약한가뭄",187.1,14.6,21,1201.28,"소양강"
"약한가뭄",187.1,14.6,21.5,1195.59,"소양강"
"보통가뭄",187.1,14.6,19.6,1189.79,"소양강"
"보통가뭄",187.1,14.6,19.3,1183.9,"소양강"
"보통가뭄",156.9,14.6,20.3,1178.01,"소양강"
"보통가뭄",156.9,14.6,21.4,1172.11,"소양강"
"보통가뭄",156.7,14.7,23.2,1166.06,"소양강"
"보통가뭄",156.5,14.7,23.2,1160.19,"소양강"
"보통가뭄",159.7,14.7,20.9,1154.33,"소양강"
"약한가뭄",178.5,14.7,17.1,1150.85,"소양강"
"약한가뭄",178.5,14.7,17.6,1148.72,"소양강"
"약한가뭄",178.7,14.7,19.6,1145.07,"소양강"
"약한가뭄",190.7,14.7,18.3,1140.89,"소양강"
"약한가뭄",190.7,14.8,20.2,1135.94,"소양강"
"약한가뭄",190.7,14.8,21.8,1130.77,"소양강"
"약한가뭄",190.7,14.8,22.8,1125.35,"소양강"
"약한가뭄",192.8,14.8,21.6,1119.88,"소양강"
"약한가뭄",192.8,14.8,19.9,1114.09,"소양강"
"약한가뭄",210.7,14.8,16.7,1109.15,"소양강"
"정상",216.3,14.8,20.4,1104.93,"소양강"
"약한가뭄",216.3,14.8,22.2,1101.72,"소양강"
"약한가뭄",216.3,14.8,24.1,1097.63,"소양강"
"약한가뭄",215.2,14.8,24.1,1093.44,"소양강"
"약한가뭄",213.9,14.8,25.8,1089.18,"소양강"
"약한가뭄",213.9,14.8,27,1084.65,"소양강"
"약한가뭄",213.9,14.8,27.1,1079.92,"소양강"
"정상",325.8,14.8,23.6,1081.94,"소양강"
"정상",347.5,14.8,25.1,1125.57,"소양강"
"정상",347.5,14.8,26.8,1136.59,"소양강"
"정상",347.6,14.8,26.3,1140.19,"소양강"
"정상",361,14.8,26.4,1146.7,"소양강"
"정상",366.4,14.8,26.6,1170.26,"소양강"
"정상",416,14.8,25.6,1189.94,"소양강"
"보통습윤",554.3,14.8,22.2,1283.55,"소양강"
"보통습윤",554.3,14.8,26.1,1374.5,"소양강"
"보통습윤",554.3,14.7,27.2,1403.92,"소양강"
"정상",554.3,14.7,28.3,1417.45,"소양강"
"정상",554.9,14.7,27.8,1425.54,"소양강"
"정상",558.8,14.7,27.6,1433.66,"소양강"
"정상",558.8,14.7,28.5,1438.81,"소양강"
"보통습윤",1127.2,13.7,26.8,2192.29,"소양강"
"정상",1125.7,13.7,27.2,2150.47,"소양강"
"정상",1126,13.7,28.1,2131.59,"소양강"
"보통습윤",1146.2,13.6,26.6,2119.92,"소양강"
"정상",1144.7,13.6,27.5,2122.14,"소양강"
"정상",1129.9,13.6,27.2,2121.59,"소양강"
"정상",1129.9,13.5,27.7,2114.94,"소양강"
"정상",1129.9,13.5,27,2119.92,"소양강"
"정상",1129.9,13.5,27.6,2123.81,"소양강"
"정상",1134.2,13.4,24.1,2111.61,"소양강"
"정상",1146.2,13.4,23.4,2101.12,"소양강"
"정상",1141.4,13.3,25,2114.38,"소양강"
"정상",1141.4,13.3,26.3,2111.06,"소양강"
"정상",1141.4,13.3,28.5,2103.33,"소양강"
"정상",1122.3,13.2,29.1,2092.32,"소양강"
"정상",1125.8,13.2,28.5,2081.89,"소양강"
"정상",1152.8,13.1,27.8,2072.04,"소양강"
"정상",1156.4,13.1,27.1,2063.32,"소양강"
"정상",1170.3,13.1,27.1,2056.25,"소양강"
"정상",1170.3,13,25.4,2048.65,"소양강"
"정상",1170.3,13,25.9,2038.91,"소양강"
"정상",1195.1,13,24.1,2031.9,"소양강"
"정상",1239.5,12.9,23,2244.87,"소양강"
"정상",1239.5,12.9,22.4,2258.73,"소양강"
"정상",1239.5,12.8,20.6,2220.76,"소양강"
"정상",1253.3,12.8,20.2,2174.74,"소양강"
"정상",1280.2,12.8,19.6,2237.39,"소양강"
"정상",1281.9,12.7,22.8,2240.84,"소양강"
"정상",1296.2,12.7,19.9,2246.6,"소양강"
"정상",1296.4,12.6,21.1,2250.64,"소양강"
"정상",1287.5,12.6,21.3,2248.91,"소양강"
"정상",1299.1,12.6,19.4,2248.91,"소양강"
"정상",1299.1,12.5,20.5,2257.58,"소양강"
"정상",1299.1,12.5,20.8,2258.15,"소양강"
"정상",1299.1,12.4,21.7,2252.95,"소양강"
"정상",1316.6,12.4,20.9,2246.6,"소양강"
"정상",1316.6,12.4,19.6,2238.54,"소양강"
"정상",1316.3,12.3,18.4,2228.2,"소양강"
"정상",1316.3,12.3,17.6,2216.76,"소양강"
"정상",1316.2,12.2,16.8,2204.78,"소양강"
"정상",1316.2,12.2,16.2,2198.52,"소양강"
"정상",1316.1,12.2,17.2,2184.91,"소양강"
"정상",1316.1,12.1,16.8,2170.79,"소양강"
"정상",1316.1,12.1,18.1,2156.74,"소양강"
"정상",1316.1,12,17.8,2152.25,"소양강"
"정상",1316.2,12,16.9,2142.18,"소양강"
"정상",1316.2,12,17.7,2131.59,"소양강"
"정상",1313.7,11.9,17.9,2118.81,"소양강"
"정상",1313.7,11.9,16.8,2104.98,"소양강"
"정상",1313.7,11.8,17.9,2091.22,"소양강"
"정상",1313.7,11.8,18.5,2086.28,"소양강"
"정상",1313,11.8,17.9,2081.34,"소양강"
"정상",1313,11.7,18.8,2075.87,"소양강"
"정상",1313.1,11.7,16.2,2069.86,"소양강"
"정상",1313.1,11.6,11.5,2063.86,"소양강"
"정상",1313.1,11.6,11.9,2058.97,"소양강"
"정상",1313.1,11.6,14.3,2054.08,"소양강"
"정상",1313.1,11.5,14.4,2049.19,"소양강"
"정상",1313.1,11.5,14.6,2043.24,"소양강"
"정상",1313.1,11.4,14.6,2038.37,"소양강"
"정상",1313.1,11.4,14.2,2032.98,"소양강"
"정상",1313.1,11.4,14.7,2027.59,"소양강"
"정상",1312.8,11.3,12.4,2022.21,"소양강"
"정상",1312.8,11.3,10.8,2016.84,"소양강"
"정상",1312.8,11.2,9.5,2010.95,"소양강"
"정상",1312.8,11.2,8,2005.07,"소양강"
"정상",1312.8,11.2,10.1,1999.2,"소양강"
"정상",1303.5,11.1,10.1,1993.87,"소양강"
"정상",1303.5,11.1,11.3,1988.02,"소양강"
"정상",1299.7,11.1,11.7,1982.71,"소양강"
"정상",1299.5,11,10.2,1958.67,"소양강"
"정상",1299.5,11,12.3,1952.78,"소양강"
"정상",1299.5,10.9,7.1,1946.9,"소양강"
"정상",1299.5,10.9,6.1,1940.5,"소양강"
"정상",1299.5,10.9,8.2,1934.65,"소양강"
"정상",1299.5,10.8,9.6,1928.81,"소양강"
"정상",1299.5,10.8,10.5,1922.45,"소양강"
"정상",1299.4,10.8,11.3,1916.1,"소양강"
"정상",1299.4,10.7,7.7,1910.3,"소양강"
"정상",1299.4,10.7,9.5,1903.98,"소양강"
"정상",1299.4,10.6,10.3,1897.68,"소양강"
"정상",1301.3,10.6,11.4,1891.39,"소양강"
"정상",1301.3,10.6,8.9,1885.63,"소양강"
"정상",1301.3,10.5,5.1,1879.37,"소양강"
"정상",1301.3,10.5,2.3,1873.12,"소양강"
"정상",1301.3,10.5,6.9,1866.88,"소양강"
"정상",1301.3,10.4,11.4,1860.66,"소양강"
"약한가뭄",796,11.9,21,1846.2,"소양강"
"약한가뭄",798.9,11.9,19.6,1847.75,"소양강"
"약한가뭄",798.8,11.8,19.5,1850.84,"소양강"
"약한가뭄",799.2,11.8,20.4,1851.56,"소양강"
"약한가뭄",799.2,11.8,19.7,1852.39,"소양강"
"약한가뭄",799.2,11.7,20.3,1852.39,"소양강"
"약한가뭄",760.7,11.7,19.6,1852.91,"소양강"
"약한가뭄",762.3,11.6,21.9,1858.07,"소양강"
"약한가뭄",764.8,11.6,17.9,1870,"소양강"
"약한가뭄",768,11.6,19,1878.85,"소양강"
"약한가뭄",770,11.5,18.6,1884.59,"소양강"
"약한가뭄",770,11.5,19.7,1888.77,"소양강"
"약한가뭄",780,11.4,19.8,1893.48,"소양강"
"약한가뭄",783.2,11.4,15.8,1901.35,"소양강"
"약한가뭄",783.2,11.4,17.1,1908.19,"소양강"
"약한가뭄",759,11.3,17.9,1912.94,"소양강"
"약한가뭄",751.4,11.3,19,1916.1,"소양강"
"약한가뭄",754.3,11.3,18.1,1918.75,"소양강"
"약한가뭄",755,11.2,11.8,1921.92,"소양강"
"약한가뭄",755,11.2,5,1924.04,"소양강"
"약한가뭄",754.1,11.1,7.7,1925.63,"소양강"
"약한가뭄",757.3,11.1,10.6,1926.69,"소양강"
"약한가뭄",757.3,11.1,8.2,1927.22,"소양강"
"약한가뭄",757.3,11,8.3,1927.75,"소양강"
"약한가뭄",757.3,11,9.1,1928.28,"소양강"
"약한가뭄",757.3,10.9,9.2,1927.75,"소양강"
"약한가뭄",757.3,10.9,8.4,1927.22,"소양강"
"약한가뭄",757.3,10.9,8.9,1927.22,"소양강"
"약한가뭄",757.3,10.8,9.6,1926.69,"소양강"
"약한가뭄",761.9,10.8,10.8,1926.16,"소양강"
"약한가뭄",761.9,10.8,9.8,1925.63,"소양강"
"약한가뭄",760.6,10.7,10.3,1924.57,"소양강"
"약한가뭄",760.4,10.7,9.9,1924.04,"소양강"
