"ID","가뭄","누적강수량","계절","가조시간","평균기온","행정구역","저수량"
22358,"약한가뭄",633.1,"겨울",9.9,2.9,"충청북도",1833.75
22359,"정상",624.8,"겨울",9.7,0.3,"충청남도",44.21
22360,"정상",708.5,"겨울",9.7,-1,"경상북도",40.45
22361,"정상",636,"겨울",9.8,0.2,"경상북도",35.835
22362,"정상",958.4,"겨울",9.8,-2.5,"경상남도",699.56
22363,"정상",677.1,"겨울",9.8,-0.3,"광주광역시",7.14
22364,"정상",820.3,"겨울",9.8,-1.5,"전라북도",702
22365,"약한가뭄",662.4,"여름",13,23,"광주광역시",6.13
22366,"보통가뭄",590.6,"여름",13.1,21.9,"강원도",69.08
22367,"정상",832.5,"여름",13,22.3,"경상남도",148.92
22368,"정상",1436.4,"여름",13,23.2,"경상남도",6.53
22369,"정상",909.3,"여름",13,22.2,"전라남도",117.35
22370,"정상",768.8,"여름",13,20.1,"전라북도",621.22
22371,"보통가뭄",490.4,"여름",13,21.8,"경상북도",483.875
22372,"약한가뭄",213.1,"봄",14.2,23,"경상남도",48.65
22373,"약한가뭄",173.4,"봄",14.4,22.7,"충청북도",1051.99
22374,"정상",408.9,"봄",14.2,22.5,"경상남도",4.765
22375,"정상",222,"봄",14.3,23.5,"경상북도",26.8
22376,"정상",405.9,"봄",14.2,24.3,"경상남도",4.755
22377,"보통가뭄",156.2,"봄",14.3,21.6,"충청남도",50.57
22378,"보통가뭄",195.2,"여름",14.7,23,"충청북도",861.24
22379,"정상",388.7,"여름",14.6,18.5,"전라북도",559.99
22380,"약한가뭄",325.8,"여름",14.5,24.5,"광주광역시",4.6
22381,"약한가뭄",221.6,"여름",14.8,26.9,"강원도",1480.31
22382,"정상",466.3,"여름",14.1,29.3,"대구광역시",22.1
22383,"정상",540.4,"여름",14.1,27.3,"전라북도",29.6
22384,"보통가뭄",344.2,"여름",14.1,26.2,"충청남도",36.45
22385,"약한가뭄",411.7,"여름",14.1,29.2,"충청북도",949
22386,"정상",577,"여름",14,26.8,"전라북도",213.32
22387,"정상",222.5,"봄",13.4,17,"경상북도",0.03
22388,"약한가뭄",233.1,"봄",13.3,18.1,"전라남도",92.1
22389,"약한가뭄",207.4,"봄",13.4,15.5,"울산광역시",5.6125
22390,"약한가뭄",199.9,"봄",13.3,14.7,"경상남도",168.26
22391,"정상",197.4,"봄",13.4,18.7,"충청북도",1193.71
22392,"정상",237.5,"봄",13.5,17.3,"경상북도",0.03
22393,"정상",255.1,"봄",14.3,17.6,"전라북도",29.86
22394,"약한가뭄",246.8,"봄",14.3,20.1,"울산광역시",4.565
22395,"정상",250.8,"봄",14.3,16.9,"전라북도",263.2
22396,"정상",192.4,"봄",14.4,19.5,"대구광역시",20.07
22397,"약한가뭄",271.2,"여름",14.6,23.2,"전라북도",27.91
22398,"정상",437.3,"여름",14.6,21.9,"울산광역시",4.7825
22399,"약한가뭄",192.3,"여름",14.7,25,"충청북도",942.04
22400,"정상",326.8,"여름",14.6,21.7,"경상북도",22.35
22401,"약한가뭄",496.7,"여름",14.1,26,"경상북도",0.35
22402,"약한가뭄",411.7,"여름",14.1,29.8,"충청북도",952.98
22403,"정상",628.6,"여름",14,29.2,"경상남도",64.16
22404,"정상",869.3,"여름",13.9,28.5,"전라남도",124.65
22405,"정상",201.8,"봄",13.5,12.1,"충청남도",58.13
22406,"정상",225.7,"봄",14.4,17.5,"경상북도",0.06
22407,"정상",236.1,"봄",14.4,21.1,"경상북도",26.21
22408,"정상",222.2,"봄",14.5,19.9,"경상북도",521.11
22409,"정상",373.7,"봄",14.3,20.3,"경상남도",158.99
22410,"정상",408.8,"여름",14.5,23.8,"광주광역시",4.59
22411,"정상",326.8,"여름",14.6,25.1,"경상북도",22.37
22412,"정상",430,"여름",14.5,25.4,"경상남도",49.68
22413,"정상",466.5,"여름",14.5,24.4,"울산광역시",5.1625
22414,"정상",430,"여름",14.5,24.4,"경상남도",50.09
22415,"정상",725.1,"여름",14,26.4,"전라북도",616.4
22416,"보통가뭄",351.8,"여름",14.1,28.2,"충청북도",1104.97
22417,"약한가뭄",465.5,"여름",14.1,27.5,"강원도",1451.93
22418,"정상",494.9,"여름",14,29.4,"경상북도",25.69
22419,"정상",571.5,"여름",14,27.8,"전라북도",211.56
22420,"정상",495.8,"여름",14,30.5,"경상북도",36.44
22421,"약한가뭄",247.3,"봄",13.5,11,"전라북도",615.5
22422,"약한가뭄",147.1,"봄",13.5,12.6,"대구광역시",21.66
22423,"약한가뭄",193.7,"봄",13.5,10.9,"충청남도",57.83
22424,"정상",189.7,"봄",13.5,11.5,"경상북도",565.65
22425,"약한가뭄",173,"봄",13.5,12.7,"경상남도",48.69
22426,"약한가뭄",223,"봄",13.5,13.4,"광주광역시",5.5
22427,"약한가뭄",173.9,"봄",14.5,18.6,"충청북도",1021.12
22428,"정상",255.9,"봄",14.4,17.9,"전라북도",29.65
22429,"정상",226.2,"봄",14.5,18,"경상북도",0.08
22430,"약한가뭄",184.4,"봄",14.4,20.3,"경상북도",25.92
22431,"보통가뭄",172.2,"봄",14.5,17.1,"충청남도",49.18
22432,"정상",376.8,"봄",14.3,18.9,"전라남도",94.91
22433,"약한가뭄",287.9,"여름",14.7,21.8,"경상북도",0.2
22434,"정상",604,"여름",14.4,25.1,"전라남도",105.03
22435,"정상",442.3,"여름",14.5,21.1,"전라북도",559.14
22436,"정상",326.8,"여름",14.6,23.2,"경상북도",22.18
22437,"정상",442.3,"여름",14.5,22.1,"전라북도",555.46
22438,"약한가뭄",497.2,"여름",14,26.8,"경상북도",0.18
22439,"정상",657.4,"여름",13.9,28.3,"울산광역시",7.9875
22440,"보통가뭄",398.4,"여름",13.9,30.6,"충청북도",949
22441,"보통가뭄",335.4,"여름",14,28.7,"충청북도",1131.29
22442,"약한가뭄",445.8,"여름",14,28.8,"강원도",67.78
22443,"약한가뭄",383.8,"여름",13.9,29,"경상북도",491.51
22444,"약한가뭄",447,"여름",14,30.5,"강원도",1460.78
22445,"정상",270.2,"봄",13.5,11.1,"경상남도",175.74
22446,"정상",176.9,"봄",13.6,10.6,"경상북도",27.6
22447,"정상",178.6,"봄",13.6,12,"충청북도",1040.01
22448,"약한가뭄",188.1,"봄",13.6,12,"충청남도",57.53
22449,"정상",236.2,"봄",13.7,14.8,"경상북도",0.04
22450,"정상",301,"봄",14.4,18.4,"전라북도",590.28
22451,"약한가뭄",252.4,"봄",14.4,19.3,"전라북도",246.43
22452,"보통가뭄",153,"봄",14.5,22.3,"충청북도",938.25
22453,"약한가뭄",184.4,"봄",14.5,21.8,"경상북도",25.55
22454,"약한가뭄",255.9,"봄",14.5,21.3,"전라북도",29.41
22455,"정상",236.5,"봄",14.5,23.6,"경상북도",25.52
22456,"정상",505.4,"봄",14.4,21.9,"경상남도",4.93
22457,"약한가뭄",323.5,"여름",14.5,23.5,"전라북도",174.17
22458,"보통가뭄",194.5,"여름",14.6,24.7,"충청북도",919.22
22459,"약한가뭄",287.9,"여름",14.6,24,"경상북도",0.13
22460,"정상",442.3,"여름",14.5,23,"전라북도",553.2
22461,"보통가뭄",221.9,"여름",14.7,27.1,"강원도",1426.87
22462,"정상",527.2,"여름",13.8,28.8,"전라북도",29.65
22463,"보통가뭄",398.9,"여름",13.9,30.8,"충청북도",946.16
22464,"약한가뭄",447,"여름",14,29.6,"강원도",1458.67
22465,"약한가뭄",493.2,"여름",13.9,26,"경상북도",0.13
22466,"심한가뭄",335.8,"여름",13.9,28.8,"충청북도",1140.36
22467,"정상",208.5,"봄",13.7,15.2,"충청북도",1130.73
22468,"정상",236.2,"봄",13.7,16.3,"경상북도",0.03
22469,"정상",198.7,"봄",13.8,16.6,"강원도",1833.83
22470,"정상",410.3,"봄",13.6,17.7,"경상남도",4.935
22471,"정상",233.6,"봄",13.7,17.4,"경상남도",544.66
22472,"심한가뭄",154,"봄",14.5,20.7,"충청남도",47.84
22473,"정상",353.4,"봄",14.4,23.9,"경상남도",145.79
22474,"정상",219.8,"봄",14.5,26.4,"경상북도",25.25
22475,"보통가뭄",148,"봄",14.7,24.4,"강원도",1593.19
22476,"약한가뭄",282,"봄",14.5,21.6,"전라북도",585.6
22477,"정상",330.9,"여름",14.5,24,"대구광역시",18.3
22478,"정상",589.9,"여름",14.5,25,"경상남도",136.36
22479,"정상",442.3,"여름",14.5,22.3,"전라북도",550.95
22480,"정상",402,"여름",14.5,23.3,"경상북도",27.635
22481,"보통가뭄",221.9,"여름",14.7,23.8,"강원도",1420.66
22482,"정상",589.9,"여름",14.4,23.1,"경상남도",135.6
22483,"정상",604,"여름",14.4,23.8,"전라남도",104.57
22484,"심한가뭄",195.2,"여름",14.6,25.2,"충청남도",38.16
22485,"정상",803.9,"여름",13.8,27.7,"경상남도",147.87
22486,"정상",507.1,"여름",13.8,27.6,"경상북도",25.61
22487,"정상",853.2,"여름",13.7,27.1,"전라남도",122.16
22488,"정상",709.7,"여름",13.8,25.2,"전라북도",614
22489,"보통가뭄",394.1,"여름",13.8,26.8,"충청북도",1211.56
22490,"정상",853.2,"여름",13.7,27.6,"전라남도",121.92
22491,"정상",213.5,"봄",13.7,17.5,"경상남도",50.49
22492,"정상",208.5,"봄",13.8,17.3,"충청북도",1129.04
22493,"정상",233.6,"봄",13.7,18.5,"경상남도",544.66
22494,"정상",198.4,"봄",13.8,21.3,"경상북도",28.76
22495,"정상",236.2,"봄",13.8,18.8,"경상북도",0.01
22496,"정상",253.9,"봄",14.5,20.4,"전라북도",29.21
22497,"보통가뭄",144.4,"봄",14.6,22.2,"충청북도",923.66
22498,"정상",300.5,"봄",14.5,20.1,"전라북도",584.73
22499,"정상",422.1,"봄",14.4,19.9,"전라남도",96
22500,"정상",592.4,"봄",14.4,19.8,"경상남도",5.5
22501,"약한가뭄",291.3,"여름",14.5,20.8,"경상북도",458.84
22502,"정상",876.7,"여름",14.4,22.8,"경상남도",6.865
22503,"정상",459.3,"여름",14.5,22,"경상남도",518.03
22504,"보통가뭄",415.3,"여름",13.8,29.7,"충청북도",939.94
22505,"정상",474.4,"여름",13.7,29.8,"대구광역시",21.03
22506,"보통가뭄",338,"여름",13.8,29,"충청남도",35.63
22507,"정상",527.7,"여름",13.7,29.6,"전라북도",29.38
22508,"정상",631.5,"여름",13.7,29.2,"경상남도",64.57
22509,"정상",803.9,"여름",13.7,28.4,"경상남도",145.28
22510,"정상",511.8,"여름",13.7,28.7,"경상북도",26.35
22511,"정상",530.3,"여름",13.7,28,"경상북도",35.965
22512,"약한가뭄",527.7,"여름",13.7,30.6,"전라북도",29.3
22513,"정상",176.4,"봄",13.8,20.5,"경상북도",28.39
22514,"정상",231.2,"봄",13.8,11.8,"전라북도",311.63
22515,"정상",213.7,"봄",13.8,15.1,"경상남도",50.44
22516,"정상",266.1,"봄",13.7,13.8,"전라남도",92.24
22517,"약한가뭄",187.9,"봄",14.5,21.1,"대구광역시",19.15
22518,"약한가뭄",174.2,"봄",14.7,20.2,"강원도",54.46
22519,"정상",422.9,"봄",14.4,20.1,"전라남도",96.51
22520,"보통가뭄",205,"여름",14.6,21.2,"충청북도",906.49
22521,"약한가뭄",334.4,"여름",14.4,21.4,"전라북도",27.44
22522,"정상",477.8,"여름",14.4,19.7,"전라북도",541.44
22523,"심한가뭄",224.1,"여름",14.5,21.5,"충청북도",814.8
22524,"보통가뭄",394.1,"여름",13.7,29.3,"충청북도",1288.24
22525,"정상",874.7,"여름",13.6,27.7,"전라남도",120.93
22526,"정상",1374,"여름",13.6,28.7,"경상남도",6.795
22527,"약한가뭄",585.3,"여름",13.6,26.6,"전라북도",184.37
22528,"정상",236.2,"봄",13.9,13.1,"경상북도",0.03
22529,"정상",410.4,"봄",13.8,16.2,"경상남도",4.86
22530,"정상",176.8,"봄",13.9,17.7,"경상북도",555.255
22531,"정상",250.1,"봄",13.8,16.2,"경상남도",147.87
22532,"정상",249.7,"봄",14.6,17.6,"경상북도",0.13
22533,"약한가뭄",196.7,"봄",14.6,19.4,"충청북도",921.42
22534,"약한가뭄",197.4,"봄",14.6,18.9,"경상북도",24.025
22535,"약한가뭄",241.7,"봄",14.5,20.2,"경상남도",45.9
22536,"정상",617,"여름",14.4,24.3,"경상남도",141.42
22537,"정상",479.8,"여름",14.4,23.3,"경상남도",516.28
22538,"정상",500.5,"여름",14.4,22.5,"울산광역시",4.37
22539,"심한가뭄",212.3,"여름",14.5,23.6,"충청북도",896.77
22540,"정상",584.8,"여름",13.7,29.1,"강원도",1572.97
22541,"정상",910.5,"여름",13.5,28.7,"전라남도",121.18
22542,"보통가뭄",394.5,"여름",13.6,29.3,"충청북도",1308.45
22543,"정상",169.5,"봄",13.9,21.1,"대구광역시",21.79
22544,"약한가뭄",235.3,"봄",13.9,15.7,"전라북도",616.1
22545,"보통가뭄",139.9,"봄",14,20.7,"충청북도",1025.09
22546,"보통가뭄",145.5,"봄",14,16.1,"충청남도",54.73
22547,"약한가뭄",257.6,"봄",14.5,19.4,"전라북도",28.91
22548,"정상",273.4,"봄",14.5,20,"전라북도",222.16
22549,"약한가뭄",193.9,"봄",14.6,20,"경상북도",23.855
22550,"정상",249.5,"여름",14.6,23.2,"경상북도",24.38
22551,"보통가뭄",179.6,"여름",14.8,23.2,"강원도",1554.27
22552,"약한가뭄",184.3,"여름",14.8,23.2,"강원도",52.8
22553,"약한가뭄",257.6,"여름",14.6,20.8,"전라북도",28.85
22554,"약한가뭄",184.1,"여름",14.8,22,"강원도",52.44
22555,"정상",440.2,"여름",14.4,23,"경상남도",50.69
22556,"정상",614.5,"여름",14.3,23.8,"경상남도",142.45
22557,"정상",413.7,"여름",14.4,24.1,"경상북도",26.93
22558,"보통가뭄",252.9,"여름",14.6,23.8,"강원도",1393.58
22559,"보통가뭄",352.6,"여름",14.4,23.4,"전라북도",150.13
22560,"정상",635.8,"여름",14.3,24.6,"전라남도",104.11
22561,"보통가뭄",322.6,"여름",14.5,21.5,"경상북도",0.06
22562,"정상",910.7,"여름",13.5,28,"전라남도",120.93
22563,"정상",521.7,"여름",13.5,27,"경상북도",26.35
22564,"보통가뭄",429.2,"여름",13.6,26.2,"경상북도",494.19
22565,"약한가뭄",241.4,"봄",13.9,18.6,"전라남도",91.32
22566,"보통가뭄",142.8,"봄",14.2,18.5,"강원도",1742.54
22567,"보통가뭄",201.7,"봄",14,17.8,"전라북도",30.62
22568,"약한가뭄",245.1,"봄",14,17.8,"경상남도",146.57
22569,"정상",176.8,"봄",14.1,21,"경상북도",547.105
22570,"정상",238.4,"여름",14.7,20.4,"경상북도",490.17
22571,"보통가뭄",179,"여름",14.8,22.5,"강원도",1548.51
22572,"약한가뭄",184.5,"여름",14.7,20.3,"충청북도",975.93
22573,"정상",604.4,"여름",14.5,21.7,"경상남도",5.595
22574,"심한가뭄",238.2,"여름",14.4,25,"충청북도",820.52
22575,"보통가뭄",302.3,"여름",14.4,24.2,"경상북도",447.175
22576,"정상",415.7,"여름",14.4,24,"경상북도",26.7
22577,"보통가뭄",353.1,"여름",14.3,24.5,"전라북도",146.64
22578,"심한가뭄",221,"여름",14.4,24.3,"충청남도",35.42
22579,"정상",1382,"여름",13.4,27.2,"경상남도",6.675
22580,"정상",622.3,"여름",13.6,25.9,"강원도",1604.96
22581,"약한가뭄",636.5,"여름",13.4,26.2,"광주광역시",4.89
22582,"보통가뭄",411.2,"여름",13.5,24.2,"충청남도",34.43
22583,"약한가뭄",245.1,"봄",14,21,"경상남도",146.57
22584,"보통가뭄",139.9,"봄",14.1,22.1,"충청북도",1007.95
22585,"정상",391.7,"여름",14.5,20.9,"경상남도",135.35
22586,"약한가뭄",273.7,"여름",14.6,20.3,"전라북도",211.56
22587,"약한가뭄",185.6,"여름",14.8,21.2,"강원도",51.74
22588,"정상",443.8,"여름",14.5,21.8,"전라남도",96.88
22589,"정상",390.7,"여름",14.5,21.9,"경상남도",133.85
22590,"약한가뭄",257.4,"여름",14.6,20.2,"전라북도",28.59
22591,"심한가뭄",238.2,"여름",14.4,26.5,"충청북도",825.74
22592,"정상",518.7,"여름",14.3,22.1,"울산광역시",4.025
22593,"정상",671.8,"여름",14.2,24,"전라남도",103.74
22594,"정상",651.2,"여름",14.3,22.5,"경상남도",147.87
22595,"정상",537.2,"여름",14.3,22.2,"전라북도",537.28
22596,"심한가뭄",225.4,"여름",14.3,27.8,"충청남도",34.84
22597,"보통가뭄",242.9,"여름",14.5,28,"강원도",44.65
22598,"약한가뭄",590.3,"여름",13.5,25,"강원도",71.09
22599,"약한가뭄",636.6,"여름",13.4,26.7,"경상남도",63.31
22600,"정상",884.2,"여름",13.3,26,"전라남도",119.38
22601,"정상",729.5,"여름",13.4,25.4,"울산광역시",7.34
22602,"약한가뭄",599.9,"여름",13.4,24.8,"전라북도",167.39
22603,"정상",712.2,"여름",13.4,23.3,"전라북도",605.63
22604,"보통가뭄",214.2,"봄",14,23.3,"광주광역시",5.22
22605,"보통가뭄",198.8,"봄",14.1,20.2,"전라북도",286.57
22606,"약한가뭄",161.6,"봄",14.1,21.5,"경상북도",27.27
22607,"약한가뭄",351.4,"봄",14,21.3,"경상남도",4.695
22608,"약한가뭄",241.2,"봄",14,20.4,"전라남도",90.68
22609,"약한가뭄",206.5,"여름",14.6,23.2,"경상북도",22.855
22610,"정상",238.9,"여름",14.7,22.7,"경상북도",482.57
22611,"약한가뭄",272.9,"여름",14.6,21.6,"전라북도",203.07
22612,"약한가뭄",248.9,"여름",14.6,24.2,"경상남도",44.03
22613,"약한가뭄",302.5,"여름",14.5,23.5,"광주광역시",4.8
22614,"약한가뭄",199.9,"여름",14.6,24.6,"대구광역시",18.18
22615,"정상",250.1,"여름",14.6,23.3,"경상북도",23.57
22616,"정상",374.2,"여름",14.3,24.6,"경상북도",21.21
22617,"정상",688.3,"여름",14.3,24.1,"경상남도",555.93
22618,"심한가뭄",274.2,"여름",14.3,25.2,"충청북도",856.42
22619,"정상",884.2,"여름",13.3,26.7,"전라남도",119.13
22620,"약한가뭄",621.6,"여름",13.3,25.7,"경상남도",62.96
22621,"심한가뭄",422.2,"여름",13.4,28,"충청북도",907.54
22622,"정상",667.7,"여름",13.3,26.1,"경상남도",64.73
22623,"보통가뭄",142.8,"봄",14.3,21.7,"강원도",1709.1
22624,"약한가뭄",187.7,"봄",14.2,18.7,"경상북도",0.01
22625,"약한가뭄",212.1,"봄",14.1,20,"경상남도",49.13
22626,"정상",308.7,"봄",14.1,18.6,"경상남도",157.12
22627,"약한가뭄",226.8,"봄",14.1,19.8,"전라북도",283.3
22628,"약한가뭄",260.9,"봄",14.1,20.9,"광주광역시",5.21
22629,"약한가뭄",328.7,"여름",14.6,21.6,"전라북도",567.68
22630,"보통가뭄",175.5,"여름",14.6,21.3,"충청남도",43.12
22631,"정상",600.9,"여름",14.5,24.5,"경상남도",5.52
22632,"정상",250.1,"여름",14.6,25.4,"경상북도",23.44
22633,"정상",274.6,"여름",14.6,25.1,"경상남도",525.45
22634,"약한가뭄",186.8,"여름",14.7,23.2,"충청북도",966.75
22635,"약한가뭄",195.1,"여름",14.7,23.9,"충청북도",881.76
22636,"정상",557.4,"여름",14.2,27,"광주광역시",4.48
22637,"정상",628.1,"여름",14.2,27.8,"경상남도",64.83
22638,"약한가뭄",471.6,"여름",14.2,26.5,"전라북도",168.55
22639,"정상",863.2,"여름",14.1,27.3,"전라남도",125.9
22640,"약한가뭄",465.2,"여름",14.3,27.3,"경상북도",0.5
22641,"약한가뭄",585.4,"여름",13.4,24.5,"강원도",70.14
22642,"정상",757.2,"여름",13.3,21.7,"전라북도",622.13
22643,"정상",624.5,"여름",13.3,25.3,"경상북도",37.615
22644,"보통가뭄",405.6,"여름",13.3,23.7,"충청남도",33.16
22645,"약한가뭄",213.1,"봄",14.2,19,"경상남도",49.06
22646,"약한가뭄",273.7,"봄",14.2,13.9,"전라북도",606.82
22647,"정상",258.6,"봄",14.2,17.8,"경상남도",540.27
22648,"약한가뭄",158.3,"봄",14.4,17.1,"강원도",1691.09
22649,"약한가뭄",175.6,"봄",14.2,17.8,"경상북도",26.875
22650,"약한가뭄",173.4,"봄",14.3,18,"충청북도",1061.15
22651,"정상",391.2,"여름",14.5,22.3,"경상남도",124.77
22652,"정상",318.1,"여름",14.6,22.3,"경상남도",523.69
22653,"보통가뭄",254,"여름",14.6,22,"경상남도",43.04
22654,"보통가뭄",175.5,"여름",14.6,21.3,"충청남도",42.17
22655,"정상",250.1,"여름",14.6,22.3,"경상북도",23
22656,"약한가뭄",186.8,"여름",14.7,23.2,"충청북도",957.12
22657,"보통가뭄",289.9,"여름",14.4,27.3,"강원도",1365.31
22658,"정상",491.9,"여름",14.2,26.4,"경상북도",24.81
22659,"약한가뭄",616.5,"여름",13.3,23.8,"강원도",1591.84
22660,"심한가뭄",405.6,"여름",13.2,23.3,"충청남도",32.91
22661,"정상",554.1,"여름",13.2,25.4,"대구광역시",19.89
22662,"정상",1418.5,"여름",13.1,24.9,"경상남도",6.58
22663,"약한가뭄",273.7,"봄",14.2,18.1,"전라북도",602.96
22664,"약한가뭄",213.1,"봄",14.2,21.2,"경상남도",48.77
22665,"보통가뭄",145.9,"봄",14.3,25,"충청북도",973.6
22666,"정상",448.3,"여름",14.5,22.5,"전라남도",94.91
22667,"약한가뭄",216.4,"여름",14.6,23.1,"대구광역시",17.72
22668,"보통가뭄",327.6,"여름",14.2,25.7,"충청북도",974.91
22669,"정상",665.7,"여름",14.1,27.5,"울산광역시",8.8475
22670,"정상",1384.7,"여름",14,26.7,"경상남도",6.915
22671,"보통가뭄",559.9,"여름",13.2,20.2,"경상북도",0.15
22672,"정상",768.2,"여름",13.1,21.4,"전라북도",622.43
22673,"보통가뭄",560.9,"여름",13.1,21.7,"경상북도",0.23
22674,"정상",768.3,"여름",13.1,21.9,"전라북도",622.43
22675,"정상",705.7,"여름",14.2,22.8,"전라북도",43.72
